gene_id,gene_symbol,id_type
Hspa4,Hspa4,symbol
ENSRNOG00000066323,,ensembl
AABR07072108.1,AABR07072108.1,symbol
Aff4,Aff4,symbol
Leap2,Leap2,symbol
Uqcrq,Uqcrq,symbol
Gdf9,Gdf9,symbol
Shroom1,Shroom1,symbol
ENSRNOG00000065856,Sowaha,ensembl
Sowaha,Sowaha,symbol
Septin8,Septin8,symbol
Kif3a,Kif3a,symbol
Il4,Il4,symbol
Il13,Il13,symbol
Rad50,Rad50,symbol
Il5,Il5,symbol
Irf1,Irf1,symbol
Slc22a5,Slc22a5,symbol
Slc22a21,Slc22a21,symbol
Slc22a4,Slc22a4,symbol
Pdlim4,Pdlim4,symbol
P4ha2,P4ha2,symbol
ENSRNOG00000068705,,ensembl
Csf2,Csf2,symbol
Il3,Il3,symbol
Acsl6,Acsl6,symbol
Meikin,Meikin,symbol
Fnip1,Fnip1,symbol
LOC120095375,LOC120095375,symbol
Rapgef6,Rapgef6,symbol
Cdc42se2-ps1,Cdc42se2-ps1,symbol
LOC120095449,LOC120095449,symbol
Lyrm7,Lyrm7,symbol
ENSRNOG00000064200,,ensembl
Gpx3,Gpx3,symbol
ENSRNOG00000067610,,ensembl
Tnip1,Tnip1,symbol
Anxa6,Anxa6,symbol
LOC100362400,LOC100362400,symbol
Ybx1-ps20,Ybx1-ps20,symbol
Ccdc69,Ccdc69,symbol
Gm2a,Gm2a,symbol
Slc36a3,Slc36a3,symbol
Slc36a2,Slc36a2,symbol
Slc36a1,Slc36a1,symbol
ENSRNOG00000065424,Slc36a1,ensembl
Fat2,Fat2,symbol
Sparc,Sparc,symbol
Atox1,Atox1,symbol
G3bp1,G3bp1,symbol
LOC120095428,LOC120095428,symbol
Glra1,Glra1,symbol
RGD1563668,RGD1563668,symbol
LOC120093045,LOC120093045,symbol
Nmur2,Nmur2,symbol
LOC102552619,LOC102552619,symbol
LOC120095104,LOC120095104,symbol
LOC102552882,LOC102552882,symbol
ENSRNOG00000069020,,ensembl
Gria1,Gria1,symbol
Fam114a2,Fam114a2,symbol
Mfap3,Mfap3,symbol
Galnt10,Galnt10,symbol
Sap30l,Sap30l,symbol
Hand1,Hand1,symbol
Larp1,Larp1,symbol
Atp5mk-ps2,Atp5mk-ps2,symbol
ENSRNOG00000068140,,ensembl
Faxdc2,Faxdc2,symbol
Cnot8,Cnot8,symbol
ENSRNOG00000062540,,ensembl
Gemin5,Gemin5,symbol
Mrpl22,Mrpl22,symbol
Igtp,Igtp,symbol
LOC120095409,LOC120095409,symbol
RGD1308564,RGD1308564,symbol
Zfp692,Zfp692,symbol
Zfp672,Zfp672,symbol
ENSRNOG00000070864,,ensembl
Sh3bp5l,Sh3bp5l,symbol
LOC120095469,LOC120095469,symbol
Lypd8,Lypd8,symbol
ENSRNOG00000070347,,ensembl
LOC691277,LOC691277,symbol
LOC24906,LOC24906,symbol
LOC691286,LOC691286,symbol
Or2z2,Or2z2,symbol
Or2av10,Or2av10,symbol
Or2av9,Or2av9,symbol
Or2t48e,Or2t48e,symbol
Or2t48b,Or2t48b,symbol
Or2t48,Or2t48,symbol
Or2t48c-ps1,Or2t48c-ps1,symbol
Or2t46-ps1,Or2t46-ps1,symbol
Or2t47e,Or2t47e,symbol
Or2t48d,Or2t48d,symbol
Or2t47d,Or2t47d,symbol
Or2t29,Or2t29,symbol
Or2t47,Or2t47,symbol
Or2t43,Or2t43,symbol
Olr1428,Olr1428,symbol
Or2t29b-ps1,Or2t29b-ps1,symbol
Or2ab1,Or2ab1,symbol
LOC691352,LOC691352,symbol
Or11l3,Or11l3,symbol
Trim58,Trim58,symbol
Olr1433,Olr1433,symbol
Or2ak6e,Or2ak6e,symbol
Or2ak5e,Or2ak5e,symbol
Or2ak4,Or2ak4,symbol
Or2ak6c,Or2ak6c,symbol
ENSRNOG00000065470,Or2ak4c,ensembl
Or2ak6,Or2ak6,symbol
Or2ak5d,Or2ak5d,symbol
Or2ak4e,Or2ak4e,symbol
Or2ak5b,Or2ak5b,symbol
Or2ak5,Or2ak5,symbol
AABR07029675.1,AABR07029675.1,symbol
Or2ak4c,Or2ak4c,symbol
Olr1451,Olr1451,symbol
Or2t44b,Or2t44b,symbol
Or2t45b,Or2t45b,symbol
Olr1454,Olr1454,symbol
Or2t45b,Or2t45b,symbol
Or2t44,Or2t44,symbol
Cfap144,Cfap144,symbol
Or5af1b,Or5af1b,symbol
Or5af1,Or5af1,symbol
Or5af1c,Or5af1c,symbol
Or9e1b,Or9e1b,symbol
RGD1561277,RGD1561277,symbol
LOC102555635,LOC102555635,symbol
Zfp39,Zfp39,symbol
Btnl10,Btnl10,symbol
Rnf187,Rnf187,symbol
Hist3h2ba,Hist3h2ba,symbol
H2bu1,H2bu1,symbol
H2ac25,H2ac25,symbol
H2ac25,H2ac25,symbol
Trim11,Trim11,symbol
Obscn,Obscn,symbol
Iba57,Iba57,symbol
ENSRNOG00000067459,,ensembl
Gjc2,Gjc2,symbol
Guk1,Guk1,symbol
Mrpl55,Mrpl55,symbol
C10h1orf35,C10h1orf35,symbol
Arf1,Arf1,symbol
Wnt3a,Wnt3a,symbol
Wnt9a,Wnt9a,symbol
Prss38,Prss38,symbol
LOC102546363,LOC102546363,symbol
ENSRNOG00000064350,,ensembl
Snap47,Snap47,symbol
Jmjd4,Jmjd4,symbol
ENSRNOG00000067217,,ensembl
Zfp867,Zfp867,symbol
Ftl1,Ftl1,symbol
Zfp496,Zfp496,symbol
Nlrp3,Nlrp3,symbol
Or2b11,Or2b11,symbol
Or2aa1,Or2aa1,symbol
LOC120095414,LOC120095414,symbol
Olfr225,Olfr225,symbol
Mprip,Mprip,symbol
Pld6,Pld6,symbol
Flcn,Flcn,symbol
Cops3,Cops3,symbol
LOC120095427,LOC120095427,symbol
ENSRNOG00000070178,,ensembl
ENSRNOG00000069764,,ensembl
Nt5m,Nt5m,symbol
Med9,Med9,symbol
Rasd1,Rasd1,symbol
Pemt,Pemt,symbol
Rai1,Rai1,symbol
Srebf1,Srebf1,symbol
Tom1l2,Tom1l2,symbol
Drc3,Drc3,symbol
Atpaf2,Atpaf2,symbol
Gid4,Gid4,symbol
Gid4,Gid4,symbol
Drg2,Drg2,symbol
Myo15a,Myo15a,symbol
Alkbh5,Alkbh5,symbol
LOC120095380,LOC120095380,symbol
AC128967.1,AC128967.1,symbol
Llgl1,Llgl1,symbol
Flii,Flii,symbol
LOC120095412,LOC120095412,symbol
Mief2,Mief2,symbol
Top3a,Top3a,symbol
Smcr8,Smcr8,symbol
Shmt1,Shmt1,symbol
RGD1559667,RGD1559667,symbol
Dhrs7b,Dhrs7b,symbol
LOC120095440,LOC120095440,symbol
Tmem11,Tmem11,symbol
LOC102546946,LOC102546946,symbol
Map2k3,Map2k3,symbol
Kcnj12,Kcnj12,symbol
Tnfrsf13b,Tnfrsf13b,symbol
ENSRNOG00000063438,Tnfrsf13b,ensembl
Usp22,Usp22,symbol
LOC120095435,LOC120095435,symbol
Aldh3a1,Aldh3a1,symbol
Aldh3a2,Aldh3a2,symbol
LOC120095413,LOC120095413,symbol
Slc47a2,Slc47a2,symbol
Slc47a1,Slc47a1,symbol
Rnf112,Rnf112,symbol
Mfap4,Mfap4,symbol
Mapk7,Mapk7,symbol
B9d1,B9d1,symbol
Epn2,Epn2,symbol
Grap,Grap,symbol
Slc5a10,Slc5a10,symbol
Fam83g,Fam83g,symbol
Prpsap2,Prpsap2,symbol
Ulk2,Ulk2,symbol
ENSRNOG00000066378,,ensembl
Akap10,Akap10,symbol
LOC120095356,LOC120095356,symbol
Specc1,Specc1,symbol
LOC120095487,LOC120095487,symbol
AABR07029732.1,AABR07029732.1,symbol
Adora2b,Adora2b,symbol
Zswim7,Zswim7,symbol
Ttc19,Ttc19,symbol
Ncor1,Ncor1,symbol
Pigl,Pigl,symbol
Cenpv,Cenpv,symbol
Ubb,Ubb,symbol
LOC120095326,LOC120095326,symbol
ENSRNOG00000066110,,ensembl
LOC120095429,LOC120095429,symbol
Trpv2,Trpv2,symbol
Snord49b,Snord49b,symbol
Lrrc75a,Lrrc75a,symbol
Snord49a,Snord49a,symbol
Snord65,Snord65,symbol
Mmgt2,Mmgt2,symbol
Zfp287,Zfp287,symbol
LOC120095502,LOC120095502,symbol
LOC120095403,LOC120095403,symbol
Zfp286a,Zfp286a,symbol
Fbxw10,Fbxw10,symbol
LOC120095495,LOC120095495,symbol
Tvp23b,Tvp23b,symbol
LOC120095116,LOC120095116,symbol
LOC102552952,LOC102552952,symbol
Cdrt4,Cdrt4,symbol
Tekt3,Tekt3,symbol
Pmp22,Pmp22,symbol
LOC100360645,LOC100360645,symbol
LOC120095507,LOC120095507,symbol
Hs3st3b1,Hs3st3b1,symbol
ENSRNOG00000064285,,ensembl
Cox10,Cox10,symbol
ENSRNOG00000070061,,ensembl
Hs3st3a1,Hs3st3a1,symbol
ENSRNOG00000070207,,ensembl
ENSRNOG00000070920,,ensembl
ENSRNOG00000066015,,ensembl
Elac2,Elac2,symbol
Arhgap44,Arhgap44,symbol
ENSRNOG00000067151,,ensembl
Myocd,Myocd,symbol
Map2k4,Map2k4,symbol
Zfp18,Zfp18,symbol
Dnah9,Dnah9,symbol
Shisa6,Shisa6,symbol
ENSRNOG00000069007,,ensembl
LOC120095442,LOC120095442,symbol
Pirt,Pirt,symbol
ENSRNOG00000069550,Tmem238l,ensembl
Tmem220,Tmem220,symbol
Adprm,Adprm,symbol
Sco1,Sco1,symbol
Myh3,Myh3,symbol
Myh2,Myh2,symbol
Myh4,Myh4,symbol
Myh8,Myh8,symbol
Myh13,Myh13,symbol
Gas7,Gas7,symbol
Rcvrn,Rcvrn,symbol
Glp2r,Glp2r,symbol
Gsg1l2,Gsg1l2,symbol
Dhrs7c,Dhrs7c,symbol
Usp43,Usp43,symbol
Cfap52,Cfap52,symbol
Stx8,Stx8,symbol
Ntn1,Ntn1,symbol
Pik3r5,Pik3r5,symbol
Pik3r6,Pik3r6,symbol
Mfsd6l,Mfsd6l,symbol
Ccdc42,Ccdc42,symbol
RGD1564148,RGD1564148,symbol
Myh10,Myh10,symbol
Rpl30,Rpl30,symbol
Ndel1,Ndel1,symbol
Rnf222,Rnf222,symbol
ENSRNOG00000066549,,ensembl
Rpl26,Rpl26,symbol
LOC120095368,LOC120095368,symbol
Odf4,Odf4,symbol
Arhgef15,Arhgef15,symbol
ENSRNOG00000065061,,ensembl
Slc25a35,Slc25a35,symbol
Rangrf,Rangrf,symbol
Pfas,Pfas,symbol
LOC120095420,LOC120095420,symbol
Ctc1,Ctc1,symbol
Aurkb,Aurkb,symbol
Borcs6,Borcs6,symbol
Tmem107,Tmem107,symbol
Snord118,Snord118,symbol
ENSRNOG00000067865,,ensembl
Vamp2,Vamp2,symbol
Per1,Per1,symbol
Hes7,Hes7,symbol
Aloxe3,Aloxe3,symbol
LOC100359495,LOC100359495,symbol
Alox12b,Alox12b,symbol
Alox15b,Alox15b,symbol
Gucy2d,Gucy2d,symbol
LOC120095371,LOC120095371,symbol
Cntrob,Cntrob,symbol
Trappc1,Trappc1,symbol
Kcnab3,Kcnab3,symbol
Rnf227,Rnf227,symbol
Chd3,Chd3,symbol
LOC120095464,LOC120095464,symbol
ENSRNOG00000071012,,ensembl
Cyb5d1,Cyb5d1,symbol
Naa38,Naa38,symbol
Tmem88,Tmem88,symbol
Kdm6b,Kdm6b,symbol
Dnah2,Dnah2,symbol
ENSRNOG00000069370,,ensembl
Efnb3,Efnb3,symbol
Wrap53,Wrap53,symbol
Tp53,Tp53,symbol
Atp1b2,Atp1b2,symbol
Shbg,Shbg,symbol
Sat2,Sat2,symbol
Fxr2,Fxr2,symbol
Sox15,Sox15,symbol
Mpdu1,Mpdu1,symbol
Cd68,Cd68,symbol
Eif4a1,Eif4a1,symbol
LOC120095401,LOC120095401,symbol
Snord10,Snord10,symbol
LOC120095433,LOC120095433,symbol
Senp3,Senp3,symbol
Tnfsf13,Tnfsf13,symbol
Tnfsf12,Tnfsf12,symbol
Polr2a,Polr2a,symbol
Slc35g3,Slc35g3,symbol
Zbtb4,Zbtb4,symbol
Chrnb1,Chrnb1,symbol
Fgf11,Fgf11,symbol
Tmem102,Tmem102,symbol
ENSRNOG00000064962,,ensembl
Spem3,Spem3,symbol
Spem2,Spem2,symbol
Spem1,Spem1,symbol
Nlgn2,Nlgn2,symbol
Tmem256,Tmem256,symbol
Plscr3,Plscr3,symbol
Tnk1,Tnk1,symbol
Kctd11,Kctd11,symbol
Tmem95,Tmem95,symbol
Acap1,Acap1,symbol
LOC497940,LOC497940,symbol
Neurl4,Neurl4,symbol
Gps2,Gps2,symbol
Eif5a,Eif5a,symbol
Ybx2,Ybx2,symbol
Slc2a4,Slc2a4,symbol
AABR07029863.4,AABR07029863.4,symbol
Cldn7,Cldn7,symbol
Elp5,Elp5,symbol
Ctdnep1,Ctdnep1,symbol
Gabarap,Gabarap,symbol
Phf23,Phf23,symbol
Dvl2,Dvl2,symbol
Acadvl,Acadvl,symbol
Mir324,Mir324,symbol
Dlg4,Dlg4,symbol
Asgr1,Asgr1,symbol
Asgr2,Asgr2,symbol
Clec10a,Clec10a,symbol
ENSRNOG00000069674,,ensembl
ENSRNOG00000065225,,ensembl
Slc16a13,Slc16a13,symbol
Slc16a11,Slc16a11,symbol
Bcl6b,Bcl6b,symbol
Mir497,Mir497,symbol
Mir195,Mir195,symbol
RGD1308134,RGD1308134,symbol
Alox12,Alox12,symbol
Alox12e,Alox12e,symbol
Alox15,Alox15,symbol
Pelp1,Pelp1,symbol
Arrb2,Arrb2,symbol
Med11,Med11,symbol
Cxcl16,Cxcl16,symbol
Zmynd15,Zmynd15,symbol
Tm4sf5,Tm4sf5,symbol
Vmo1,Vmo1,symbol
Gltpd2,Gltpd2,symbol
Psmb6,Psmb6,symbol
Tomm7-ps4,Tomm7-ps4,symbol
ENSRNOG00000071118,,ensembl
Pld2,Pld2,symbol
Mink1,Mink1,symbol
Chrne,Chrne,symbol
LOC687707,LOC687707,symbol
Rpl36al,Rpl36al,symbol
Gp1ba,Gp1ba,symbol
Slc25a11,Slc25a11,symbol
Rnf167,Rnf167,symbol
Pfn1,Pfn1,symbol
Eno3,Eno3,symbol
Spag7,Spag7,symbol
Camta2,Camta2,symbol
Inca1,Inca1,symbol
ENSRNOG00000070350,LOC120095492,ensembl
LOC120095492,LOC120095492,symbol
Kif1c,Kif1c,symbol
LOC120095361,LOC120095361,symbol
Zfp3,Zfp3,symbol
Scimp,Scimp,symbol
LOC120095133,LOC120095133,symbol
Rabep1,Rabep1,symbol
Nup88,Nup88,symbol
Rpain,Rpain,symbol
C1qbp,C1qbp,symbol
Dhx33,Dhx33,symbol
Derl2,Derl2,symbol
Mis12,Mis12,symbol
LOC691995,LOC691995,symbol
Nlrp1a,Nlrp1a,symbol
Nlrp1b,Nlrp1b,symbol
ENSRNOG00000063936,Ankrd40,ensembl
LOC120095447,LOC120095447,symbol
Wscd1,Wscd1,symbol
LOC120095446,LOC120095446,symbol
Aipl1,Aipl1,symbol
Pimreg,Pimreg,symbol
Pitpnm3,Pitpnm3,symbol
RGD1304728,RGD1304728,symbol
ENSRNOG00000065343,LOC134480818,ensembl
LOC100912483,LOC100912483,symbol
Med31,Med31,symbol
Slc13a5,Slc13a5,symbol
Xaf1,Xaf1,symbol
Fbxo39,Fbxo39,symbol
Tekt1,Tekt1,symbol
Smtnl2,Smtnl2,symbol
Ggt6,Ggt6,symbol
Mybbp1a,Mybbp1a,symbol
Spns2,Spns2,symbol
Spns3,Spns3,symbol
Metazoa_SRP,Metazoa_SRP,symbol
Ube2g1,Ube2g1,symbol
Ankfy1,Ankfy1,symbol
Cyb5d2,Cyb5d2,symbol
Zzef1,Zzef1,symbol
LOC120095437,LOC120095437,symbol
LOC120095418,LOC120095418,symbol
Atp2a3,Atp2a3,symbol
Itgae,Itgae,symbol
Itgae,Itgae,symbol
P2rx1,P2rx1,symbol
Camkk1,Camkk1,symbol
Ncbp3,Ncbp3,symbol
Haspin,Haspin,symbol
P2rx5,P2rx5,symbol
Emc6,Emc6,symbol
Tax1bp3,Tax1bp3,symbol
Ctns,Ctns,symbol
Shpk,Shpk,symbol
Trpv1,Trpv1,symbol
Trpv3,Trpv3,symbol
Aspa,Aspa,symbol
Spata22,Spata22,symbol
Or1e1,Or1e1,symbol
Or1e1c,Or1e1c,symbol
Or1e18,Or1e18,symbol
Olr1469,Olr1469,symbol
Or1e33,Or1e33,symbol
Olr1471,Olr1471,symbol
Or1e21,Or1e21,symbol
ENSRNOG00000067327,,ensembl
Or1e20b,Or1e20b,symbol
ENSRNOG00000068288,,ensembl
Or1e19b-ps1,Or1e19b-ps1,symbol
ENSRNOG00000068635,,ensembl
Or1e20-ps1,Or1e20-ps1,symbol
Olr1481,Olr1481,symbol
Or1e16,Or1e16,symbol
ENSRNOG00000068333,,ensembl
Or1e23,Or1e23,symbol
Or1e26b,Or1e26b,symbol
Or1e26-ps1,Or1e26-ps1,symbol
Or1e27,Or1e27,symbol
Or1e27b,Or1e27b,symbol
Or1e25,Or1e25,symbol
ENSRNOG00000065691,,ensembl
Olr1493,Olr1493,symbol
LOC120095328,LOC120095328,symbol
ENSRNOG00000065977,,ensembl
Or1e31,Or1e31,symbol
Or1e29-ps1,Or1e29-ps1,symbol
LOC687881,LOC687881,symbol
ENSRNOG00000065692,,ensembl
LOC120095497,LOC120095497,symbol
Olr1500,Olr1500,symbol
Or1e1e,Or1e1e,symbol
Or1e35,Or1e35,symbol
Or1e35b,Or1e35b,symbol
Olr1505,Olr1505,symbol
Or1e1d,Or1e1d,symbol
LOC687896,LOC687896,symbol
Or1r1,Or1r1,symbol
ENSRNOG00000068961,,ensembl
Or3a4,Or3a4,symbol
Or3a1f,Or3a1f,symbol
Or3a1e,Or3a1e,symbol
Or1a1,Or1a1,symbol
Or1a1b,Or1a1b,symbol
Or1p1,Or1p1,symbol
Or3a1,Or3a1,symbol
LOC120095377,LOC120095377,symbol
Olfr411,Olfr411,symbol
Or1d2,Or1d2,symbol
ENSRNOG00000067184,,ensembl
Rap1gap2,Rap1gap2,symbol
Ccdc92b,Ccdc92b,symbol
Cluh,Cluh,symbol
Pafah1b1,Pafah1b1,symbol
LOC120095365,LOC120095365,symbol
LOC120095488,LOC120095488,symbol
Mettl16,Mettl16,symbol
ENSRNOG00000068527,,ensembl
Mnt,Mnt,symbol
Sgsm2,Sgsm2,symbol
Tsr1,Tsr1,symbol
LOC120095462,LOC120095462,symbol
LOC120095461,LOC120095461,symbol
Srr,Srr,symbol
Smg6,Smg6,symbol
LOC120095370,LOC120095370,symbol
Hic1,Hic1,symbol
Mir212,Mir212,symbol
Mir132,Mir132,symbol
Dph1,Dph1,symbol
Rtn4rl1,Rtn4rl1,symbol
Rpa1,Rpa1,symbol
Smyd4,Smyd4,symbol
Rpl37-ps4,Rpl37-ps4,symbol
Serpinf1,Serpinf1,symbol
Serpinf2,Serpinf2,symbol
Wdr81,Wdr81,symbol
Mir6326,Mir6326,symbol
Mir22,Mir22,symbol
Tlcd2,Tlcd2,symbol
Prpf8,Prpf8,symbol
Rilp,Rilp,symbol
Scarf1,Scarf1,symbol
Slc43a2,Slc43a2,symbol
Pitpna,Pitpna,symbol
Inpp5k,Inpp5k,symbol
Myo1c,Myo1c,symbol
Crk,Crk,symbol
ENSRNOG00000064121,,ensembl
LOC120095485,LOC120095485,symbol
Ywhae,Ywhae,symbol
Doc2b,Doc2b,symbol
LOC120095350,LOC120095350,symbol
Rph3al,Rph3al,symbol
C10h17orf97,C10h17orf97,symbol
ENSRNOG00000064143,,ensembl
Rflnb,Rflnb,symbol
Vps53,Vps53,symbol
Rpl37l1,Rpl37l1,symbol
Tlcd3a,Tlcd3a,symbol
Gemin4,Gemin4,symbol
Gemin4,Gemin4,symbol
Mrm3,Mrm3,symbol
Nxn,Nxn,symbol
Timm22,Timm22,symbol
Abr,Abr,symbol
Gosr1,Gosr1,symbol
Gosr1,Gosr1,symbol
Gosr1,Gosr1,symbol
Bhlha9,Bhlha9,symbol
Trarg1,Trarg1,symbol
Cpd,Cpd,symbol
LOC120095360,LOC120095360,symbol
Tmigd1,Tmigd1,symbol
Blmh,Blmh,symbol
Slc6a4,Slc6a4,symbol
Nsrp1,Nsrp1,symbol
Mir423,Mir423,symbol
Efcab5,Efcab5,symbol
Ssh2,Ssh2,symbol
AABR07030019.1,AABR07030019.1,symbol
Coro6,Coro6,symbol
Ankrd13b,Ankrd13b,symbol
Git1,Git1,symbol
Tp53i13,Tp53i13,symbol
Abhd15,Abhd15,symbol
ENSRNOG00000063978,,ensembl
ENSRNOG00000065243,,ensembl
Taok1,Taok1,symbol
ENSRNOG00000063840,LOC120095266,ensembl
ENSRNOG00000069823,,ensembl
LOC120095450,LOC120095450,symbol
LOC103693441,LOC103693441,symbol
Nufip2,Nufip2,symbol
Cryba1,Cryba1,symbol
Myo18a,Myo18a,symbol
ENSRNOG00000066916,,ensembl
Pipox,Pipox,symbol
Sez6,Sez6,symbol
Phf12,Phf12,symbol
Flot2,Flot2,symbol
Mir144,Mir144,symbol
Mir451a,Mir451a,symbol
Eral1,Eral1,symbol
Fam222b,Fam222b,symbol
Traf4,Traf4,symbol
Nek8,Nek8,symbol
Tlcd1,Tlcd1,symbol
Rpl23a,Rpl23a,symbol
Snord42a,Snord42a,symbol
Snord4a,Snord4a,symbol
Snord42b,Snord42b,symbol
Rab34,Rab34,symbol
Proca1,Proca1,symbol
Supt6h,Supt6h,symbol
Sdf2,Sdf2,symbol
Rskr,Rskr,symbol
LOC120095505,LOC120095505,symbol
Spag5,Spag5,symbol
Aldoc,Aldoc,symbol
Pigs,Pigs,symbol
Unc119,Unc119,symbol
Foxn1,Foxn1,symbol
AABR07029195.1,AABR07029195.1,symbol
Slc13a2,Slc13a2,symbol
Slc46a1,Slc46a1,symbol
Sarm1,Sarm1,symbol
Vtn,Vtn,symbol
Sebox,Sebox,symbol
Tmem199,Tmem199,symbol
Poldip2,Poldip2,symbol
Tnfaip1,Tnfaip1,symbol
Ift20,Ift20,symbol
Tmem97,Tmem97,symbol
LOC120095392,LOC120095392,symbol
Ccnq,Ccnq,symbol
Lyrm9,Lyrm9,symbol
Nos2,Nos2,symbol
Lgals5,Lgals5,symbol
Lgals9,Lgals9,symbol
Ksr1,Ksr1,symbol
AABR07030085.1,AABR07030085.1,symbol
Wsb1,Wsb1,symbol
Nf1,Nf1,symbol
Omg,Omg,symbol
Evi2b,Evi2b,symbol
Evi2a,Evi2a,symbol
ENSRNOG00000071081,,ensembl
ENSRNOG00000068781,,ensembl
Rab11fip4,Rab11fip4,symbol
LOC120095372,LOC120095372,symbol
LOC120095373,LOC120095373,symbol
LOC120095366,LOC120095366,symbol
Mir193a,Mir193a,symbol
Mir365b,Mir365b,symbol
ENSRNOG00000069468,Krt18,ensembl
Utp6,Utp6,symbol
LOC120095270,LOC120095270,symbol
ENSRNOG00000069932,,ensembl
Suz12,Suz12,symbol
Crlf3,Crlf3,symbol
Atad5,Atad5,symbol
Tefm,Tefm,symbol
LOC120095424,LOC120095424,symbol
Nme1-ps3,Nme1-ps3,symbol
Adap2,Adap2,symbol
Rhot1,Rhot1,symbol
Rhbdl3,Rhbdl3,symbol
RGD1310429,RGD1310429,symbol
Zfp207,Zfp207,symbol
Mir632,Mir632,symbol
ENSRNOG00000068928,,ensembl
ENSRNOG00000070850,,ensembl
Psmd11,Psmd11,symbol
Cdk5r1,Cdk5r1,symbol
Myo1d,Myo1d,symbol
LOC120095458,LOC120095458,symbol
Tmem98,Tmem98,symbol
Spaca3,Spaca3,symbol
Asic2,Asic2,symbol
ENSRNOG00000069495,,ensembl
AABR07030122.1,AABR07030122.1,symbol
ENSRNOG00000063667,,ensembl
Mir6327,Mir6327,symbol
ENSRNOG00000068272,,ensembl
Ccl2,Ccl2,symbol
Ccl7,Ccl7,symbol
Ccl11,Ccl11,symbol
Ccl12,Ccl12,symbol
Ccl1,Ccl1,symbol
Tmem132e,Tmem132e,symbol
Cct6b,Cct6b,symbol
AC095947.1,AC095947.1,symbol
Zfp830,Zfp830,symbol
Lig3,Lig3,symbol
Rffl,Rffl,symbol
Fndc8,Fndc8,symbol
LOC120095352,LOC120095352,symbol
Nle1,Nle1,symbol
Unc45b,Unc45b,symbol
ENSRNOG00000062443,,ensembl
Slfn5,Slfn5,symbol
ENSRNOG00000062350,,ensembl
Slfn13,Slfn13,symbol
ENSRNOG00000063847,,ensembl
LOC108352183,LOC108352183,symbol
Slfn2,Slfn2,symbol
Slfn1,Slfn1,symbol
Slfn4,Slfn4,symbol
Slfn4,Slfn4,symbol
LOC688925,LOC688925,symbol
AC118772.2,AC118772.2,symbol
ENSRNOG00000062983,Slfn4l1,ensembl
AC118772.1,AC118772.1,symbol
LOC120095481,LOC120095481,symbol
ENSRNOG00000064716,,ensembl
Snord7,Snord7,symbol
Pex12,Pex12,symbol
Ap2b1,Ap2b1,symbol
LOC120095451,LOC120095451,symbol
Rasl10b,Rasl10b,symbol
Gas2l2,Gas2l2,symbol
LOC689039,LOC689039,symbol
Mmp28,Mmp28,symbol
Taf15,Taf15,symbol
Heatr9,Heatr9,symbol
Ccl5,Ccl5,symbol
Ccl9,Ccl9,symbol
Ccl6,Ccl6,symbol
Ccl3,Ccl3,symbol
Ccl4,Ccl4,symbol
ENSRNOG00000070672,,ensembl
LOC103695128,LOC103695128,symbol
LOC100909660,LOC100909660,symbol
ENSRNOG00000066744,,ensembl
Anos1,Anos1,symbol
ENSRNOG00000067505,,ensembl
Wfdc18,Wfdc18,symbol
AABR07030143.1,AABR07030143.1,symbol
Wfdc21,Wfdc21,symbol
Heatr6,Heatr6,symbol
AABR07030147.1,AABR07030147.1,symbol
Hnf1b,Hnf1b,symbol
Ddx52,Ddx52,symbol
Synrg,Synrg,symbol
Ac1576,Ac1576,symbol
Dusp14,Dusp14,symbol
Tada2a,Tada2a,symbol
Acaca,Acaca,symbol
LOC102552988,LOC102552988,symbol
Aatf,Aatf,symbol
Lhx1,Lhx1,symbol
Mrm1,Mrm1,symbol
Dhrs11,Dhrs11,symbol
Ube2i,Ube2i,symbol
Ggnbp2,Ggnbp2,symbol
ENSRNOG00000070561,,ensembl
Pigw,Pigw,symbol
Myo19,Myo19,symbol
Znhit3,Znhit3,symbol
LOC120095499,LOC120095499,symbol
AABR07030156.1,AABR07030156.1,symbol
Car4,Car4,symbol
ENSRNOG00000067083,,ensembl
Usp32,Usp32,symbol
ENSRNOG00000069734,,ensembl
Chct1,Chct1,symbol
Appbp2,Appbp2,symbol
AABR07030162.1,AABR07030162.1,symbol
Ppm1d,Ppm1d,symbol
Bcas3,Bcas3,symbol
Tbx2,Tbx2,symbol
Tbx4,Tbx4,symbol
Brip1,Brip1,symbol
Ints2,Ints2,symbol
Med13,Med13,symbol
LOC120095364,LOC120095364,symbol
Rnft1,Rnft1,symbol
Rps6kb1,Rps6kb1,symbol
Tubd1,Tubd1,symbol
Mir21,Mir21,symbol
Vmp1,Vmp1,symbol
Ptrh2,Ptrh2,symbol
Cltc,Cltc,symbol
Dhx40,Dhx40,symbol
Ypel2,Ypel2,symbol
Gdpd1,Gdpd1,symbol
Smg8,Smg8,symbol
Prr11,Prr11,symbol
Ska2,Ska2,symbol
Mir301a,Mir301a,symbol
Trim37,Trim37,symbol
Ppm1e,Ppm1e,symbol
LOC120095391,LOC120095391,symbol
LOC120095359,LOC120095359,symbol
Rad51c,Rad51c,symbol
Tex14,Tex14,symbol
LOC120095396,LOC120095396,symbol
LOC120095385,LOC120095385,symbol
LOC120095490,LOC120095490,symbol
LOC120095496,LOC120095496,symbol
LOC120095489,LOC120095489,symbol
Zfp146,Zfp146,symbol
LOC120095491,LOC120095491,symbol
Septin4,Septin4,symbol
